"","p_values_fi_null_both_correct","p_values_fi_null_fdoor_correct_i1_violated","p_values_fi_null_fdoor_correct_i2_violated","p_values_fi_null_fdoor_correct_i3_violated","p_values_fi_null_iv_correct_f1_violated","p_values_fi_null_iv_correct_f3_violated"
"268",0.907261488647845,0.761127971865556,0.476090883803368,0.584261823917734,0.427648197110396,0.0420498028355473
"269",0.910470909511852,0.470290318543581,0.090087912360142,0.816698795888072,0.782750736778343,0.472134153191833
"270",0.34690446927138,0.448638794520481,0.732900655528955,0.463493364723707,0.777786376586805,0.166455869223525
"271",0.532832574508238,0.759326383585975,0.761237250506503,0.330096782349444,0.884549165786614,0.358835247076253
"272",0.607073553990034,0.857998086461559,0.434267657016615,0.71749817813008,0.835129040924889,0.470775320530198
"273",0.79705740882579,0.728743372200183,0.242053286058878,0.891823421655455,0.946530123178558,0.116865615875556
"274",0.96108453538957,0.623535035852885,0.92639246652776,0.65723753592971,0.621180848246266,0.629971451948989
"275",0.577677690907859,0.0381369884448904,0.508324542754905,0.37003965057262,0.806486732339737,0.663651687085478
"276",0.925034487351204,0.242257069508899,0.995984264933755,0.875673180240748,0.586143721817412,0.25936220779749
"277",0.394473951268641,0.937272769123563,0.0175161736794094,0.865943705307583,0.772941782236059,0.108984758566352
"278",0.21292913669837,0.591747842267287,0.503810883016397,0.393293053956584,0.998208720395106,0.701521804433132
"279",0.883645914884846,0.145845733422167,0.400603145530968,0.887679670305302,0.786339330066366,0.984608399037084
"280",0.863313003413628,0.222776063944578,0.171702394602026,0.931219714694454,0.694031137170565,0.336965768066957
"281",0.827978739629366,0.630878641918931,0.0995340933767306,0.520116149024683,0.627121126077725,0.306764101722284
"282",0.93105161838164,0.126099575483179,0.342181793168217,0.704929377600848,0.91909823299754,0.156096872302108
"283",0.639317393427995,0.334005698902727,0.6018223961472,0.907454858129199,0.642706396976505,0.939009107763773
"284",0.851183303906452,0.391540284370513,0.0985383217771243,0.906900508285894,0.592891204553899,0.961741171222071
"285",0.569893151050814,0.235009929072407,0.370971037477213,0.862425240947265,0.806831024434734,0.372581397810549
"286",0.806913394856969,0.581284678423799,0.159446754670863,0.942862664313034,0.824647962183128,0.242110174965398
"287",0.840053392019466,0.575225564546242,0.710466451074943,0.245006387986545,0.911511185242596,0.178724536825719
"288",0.76108588420384,0.097131740112339,0.657430042242878,0.330255712654053,0.564888068238016,0.423858501739551
"289",0.635702836744737,0.144502557606982,0.949743174988058,0.295566152826558,0.712310127444134,0.0819432613452609
"290",0.875073256094824,0.547170149283609,0.415891201348109,0.445669839338559,0.450129771358834,0.359407901902214
"291",0.867547454781555,0.708540481790888,0.293988613408994,0.827431615438235,0.994088749360476,0.84762927402177
"292",0.456575617029524,0.816558308418588,0.981711327963291,0.881814370321012,0.702117909589767,0.64600556389746
"293",0.577255063589832,0.13689380321715,0.239175285791308,0.559206263700578,0.973526162212882,0.356457924825342
"294",0.961337844970582,0.0399690170728239,0.42002829128365,0.947164068856167,0.889064321466785,0.539201918443977
"295",0.681962818572729,0.947857140847944,0.695938157861271,0.583883582484971,0.577305586517113,0.52929914202744
"296",0.388408882346413,0.785258454105808,0.799703803122131,0.455370907732592,0.678488322723553,0.585191170668927
"297",0.34102074620443,0.769822200102132,0.632751976965124,0.761875844264023,0.706845502753701,0.773235683751259
"298",0.882338666738574,0.614981417302865,0.155184229321437,0.698500167133142,0.653908945315924,0.902418774689847
"299",0.836316544684072,0.0432599849909105,0.482023342180507,0.975902275195409,0.543052373808409,0.163855987409993
"300",0.935434692748659,0.442046269816406,0.246102873140203,0.886698602391296,0.517176244920768,0.0928943121034174
"301",0.907882326480912,0.114331627970942,0.834782045479179,0.728362571612144,0.847185254248234,0.598414369402591
"302",0.869716502589238,0.54503253887654,0.670095044396665,0.727997115792844,0.612546051392694,0.444941238259649
"303",0.619081576639078,0.510280184369222,0.959676461266584,0.719246064253893,0.811589657196046,0.536063217986061
"304",0.788003188226293,0.0636471939828675,0.99655694838608,0.482999683547047,0.821193492291318,0.571804576821063
"305",0.954417949839921,0.766104412419507,0.335898768239181,0.863694780220821,0.951852755711753,0.570264845001265
"306",0.46272838012187,0.453291308132502,0.218526321610965,0.582885241509877,0.701404246243093,0.273070230039308
"307",0.775950582163548,0.240926677296942,0.746880344036305,0.488951078260707,0.645737101214359,0.22489773374722
"308",0.90013501813423,0.138478514171955,0.989923049139741,0.891147655687681,0.771877968268137,0.833994203341217
"309",0.926821693132421,0.342384097261353,0.706472151773844,0.442079091835506,0.99753626992705,0.0035148809293892
"310",0.534775128866615,0.405708818539374,0.233733149302476,0.19460186913759,0.881262294781287,0.365875622923538
"311",0.773340720975713,0.17254387694235,0.64931119664943,0.970477592594898,0.908962780410979,0.111313125148198
"312",0.740882556208762,0.0909282127596844,0.783157823093753,0.453393551418796,0.293516315612943,0.162171974828639
"313",0.961432422656394,0.00851707870389969,0.494991591831,0.875972060738184,0.563284301073421,0.641643280271276
"314",0.923199931418093,0.655236720879286,0.925492677346833,0.863912742035449,0.814472237474452,0.704775475351573
"315",0.977266573608503,0.0607572680349477,0.42402825045728,0.92045669517222,0.945608952681902,0.566363352986618
"316",0.882651695351738,0.119691384582763,0.423116150053283,0.66729587559274,0.637392844386456,0.632278807001818
"317",0.607996009168031,0.593090316393494,0.0722282787180824,0.340023552185812,0.621191599704334,0.999089316100574
"318",0.824013682600904,0.561909682072346,0.105837657948629,0.620223739320936,0.402685303830662,0.699866510847325
"319",0.850479072270593,0.698140420009039,0.760443246986321,0.795066309315515,0.728561338469291,0.770149499670422
"320",0.728991727201729,0.0528684492802616,0.776519947186973,0.624598870927243,0.947545591305202,0.155644124554365
"321",0.726822655886384,0.57151810341458,0.498974521556983,0.683214592608027,0.671451084493733,0.874261466334065
"322",0.702322161475707,0.453077356425776,0.684794583413538,0.644110112761992,0.999192892682377,0.907247459927611
"323",0.536780593443605,0.848981385710757,0.555728101900922,0.783347087137186,0.871647119353124,0.626470065864996
"324",0.726365717353523,0.595011521711792,0.432874956798346,0.514021114522728,0.310807479395399,0.149342660239315
"325",0.86847685564347,0.437554530228974,0.213478991441701,0.55659896303328,0.595470938450603,0.433695004656152
"326",0.593065263572351,0.139765300859352,0.312651709439842,0.806216353880245,0.918360366307116,0.72794480065809
"327",0.86580638750607,0.445102079005397,0.598618552811764,0.851388065920295,0.686969650340237,0.506415068417053
"328",0.997671620076998,0.725241938809884,0.922056789538911,0.422320199820641,0.852035523103911,0.58092464464156
"329",0.79563642032917,0.027207952618686,0.975951351117019,0.907508738668774,0.876574394220778,0.342847498546155
"330",0.822481266867913,0.146749751851386,0.630916237128766,0.430393750918069,0.765203718115049,0.695744788384621
"331",0.469317688720202,0.75020841123665,0.00653219284012849,0.297946822688673,0.916807299341458,0.584055548100244
"332",0.795016277204059,0.935935274956406,0.766616272878118,0.965200178447835,0.828990303109894,0.230703651521191
"333",0.652884556140927,0.381274340446036,0.49447229205464,0.690328539574109,0.884104443470949,0.447277122283102
"334",0.115921398306429,0.103416578407318,0.27110507408773,0.588371344581375,0.937065015377324,0.0497271298355568
"335",0.560736818064192,0.60618603518295,0.355037422453553,0.733406282467368,0.769026531566349,0.857093400466417
"336",0.925566927250969,0.729125047053647,0.259460682032784,0.949472260446871,0.707642380980188,0.678933788323023
"337",0.777869085120232,0.639169609383192,0.533957184495969,0.84539433684924,0.693137149856311,0.932362616246731
"338",0.890355843164424,0.940127460357736,0.632488554732913,0.671804657291,0.746890078672507,0.621177851015513
"339",0.921967118676273,0.700220503805685,0.616868954049022,0.261467743749284,0.76792940258753,0.199506072728927
"340",0.702878376603778,0.600455084281411,0.940787683141909,0.557761877772485,0.756534108159416,0.1819582505489
"341",0.567063094350001,0.0778391262267635,0.138870466196145,0.855546584256642,0.617829133157618,0.79802942160477
"342",0.63876663294251,0.0878372462881125,0.279974486561309,0.581567217563914,0.893051724262373,0.61268381581002
"343",0.328763287854231,0.333056314538891,0.304951645375925,0.794133316445189,0.822711494458483,0.764012194193392
"344",0.758454514888427,0.184877428502312,0.767437834777738,0.725108040033235,0.738123411264412,0.892629786803462
"345",0.371186744874967,0.109087264902309,0.133368038072045,0.897384610533168,0.905332867648451,0.889545918160691
"346",0.712955630177832,0.0706473164338966,0.526699828489505,0.50634235795548,0.959278321203935,0.476946705840557
"347",0.786896723681228,0.674273075477883,0.949674551746098,0.545309184789278,0.401167549537705,0.92991153733918
"348",0.747309631249613,0.449982952466047,0.240399741205999,0.933140695411345,0.771540187554563,0.231816091711683
"349",0.720828330856138,0.999874037650242,0.481908114532346,0.616004267966977,0.800488190013087,0.344371983825037
"350",0.548742888156296,0.700771434000847,0.176291362499891,0.579615124096677,0.870722159583277,0.0769487055326667
"351",0.952881088478449,0.313470591175943,0.663767363823124,0.514859142778416,0.98322250069422,0.320793423795683
"352",0.892326085740552,0.226512370741796,0.895608643708447,0.879548174718834,0.706417557459516,0.0370913301030262
"353",0.775597746175296,0.0176816817483256,0.386034389321094,0.688895896460667,0.405593383056012,0.721156477633796
"354",0.963071790412299,0.378970832892704,0.223196843312153,0.68243716632189,0.827097266830837,0.277647612838518
"355",0.224077798983322,0.998641657975703,0.363677004308123,0.952333171949749,0.510236216705117,0.724806427899251
"356",0.727524856481864,0.706838981065626,0.13912748317131,0.391596855477641,0.688806466387253,0.704491528879943
"357",0.839633743376683,0.60680054651893,0.121006944328909,0.991259356067876,0.919124023837447,0.453813097520617
"358",0.657224082235241,0.101273716345586,0.0893479676296469,0.697404926654566,0.99817312855387,0.789591369262515
"359",0.803869078466099,0.764965019160317,0.543171407763687,0.729656497723629,0.588324847372635,0.760407254392908
"360",0.987098568793759,0.0235444418228028,0.0233142779959868,0.850900984321015,0.848974382502504,0.962972616381751
"361",0.749977975879234,0.0778355746274848,0.735534479543343,0.929653800553353,0.980880192410037,0.911484743371483
"362",0.76358880151215,0.354600012003701,0.364161289820679,0.522338629161497,0.400720769540839,0.825057008308223
"363",0.982372784338462,0.935701686418589,0.172216127779755,0.578369941189222,0.952901650201428,0.499250417900486
"364",0.99345517303452,0.892793230174873,0.22724660966449,0.891951447550694,0.695290343994612,0.422668695827087
"365",0.909827908250204,0.2770170534924,0.012915998500983,0.55435973964023,0.771026462515311,0.916954619552592
"366",0.63157116222663,0.991048698460787,0.525619994321837,0.918989473284753,0.944716176536355,0.0434078721557516
"367",0.348274459984335,0.186693346838497,0.618575229278628,0.383654763509697,0.848872022021895,0.266717322984087
"368",0.625391584801142,0.969486067088881,0.508946553398317,0.873090116786825,0.716566560176896,0.978985162790879
"369",0.761233034376183,0.0197379806128498,0.432802453408108,0.683285213865743,0.799208712134892,0.931100927188017
"370",0.983228737352796,0.0743954867031791,0.990612895851378,0.26094746271409,0.511920110330748,0.507201637287344
"371",0.701091067110567,0.545012485198898,0.954151812786338,0.849759526880981,0.619493482871217,0.562375707390697
"372",0.603042989667998,0.975970743322761,0.293068851776878,0.891153158445314,0.825767712336729,0.694497338625837
"373",0.591464664625789,0.0981832267665381,0.789842492400636,0.937892653298708,0.665354332926386,0.982325241833621
"374",0.737778756434859,0.851827541129635,0.491385258036003,0.893494335436666,0.815158848948772,0.566133907284507
"375",0.806317009534833,0.143184272014361,0.211913004886317,0.383749831141873,0.831951215791702,0.858949305101354
"376",0.63743065415883,0.524408769209418,0.185387048168732,0.545521444795258,0.885870853340245,0.0518462751971369
"377",0.753734141838167,0.573693782007253,0.642242217648491,0.945821091797937,0.571084497888726,0.187092702248668
"378",0.974713521240978,0.0944101855971495,0.425836193656848,0.808259578432646,0.615312547413426,0.204297760997034
"379",0.841332744466882,0.212508232224395,0.174189628942797,0.815547579521685,0.863676913636209,0.231987628740198
"380",0.350594157386415,0.938472017864911,0.0356155691590567,0.913003630503673,0.864623570414268,0.413034670840273
"381",0.852190308244651,0.80051055323978,0.663484027782537,0.91834007642075,0.663277856786317,0.0837940582907747
"382",0.678888913513126,0.648095958515287,0.031184982769447,0.576077222295299,0.588613387192509,0.155143405208333
"383",0.825526766771362,0.880334596401014,0.290196652748241,0.680321123349146,0.302643030374036,0.282826578917275
"384",0.638820415908553,0.121370364685278,0.728491810158761,0.481310871145141,0.41158651864713,0.984513975527785
"385",0.556867634308162,0.457781402085767,0.331357872764571,0.661164116279669,0.719920167044955,0.495367704277901
"386",0.848148960416184,0.719631716651142,0.326410988095756,0.987219103751405,0.356150559913987,0.9236078302108
"387",0.563681244389119,0.183229758200836,0.627868812704299,0.655480342637143,0.92409775122197,0.0698817321670273
"388",0.929692040451589,0.991049349659329,0.552171777460345,0.714705731016266,0.541231739443751,0.17492995838699
"389",0.172193504167079,0.283331093586658,0.19388463060982,0.310797186135527,0.966739269731145,0.112513282732646
"390",0.823672466523979,0.0901974324781696,0.609425740605395,0.734475120432502,0.773007901808915,0.181812015224964
"391",0.724023987522945,0.802314142163507,0.55910819328343,0.606434448539198,0.573184552841808,0.254067348888429
"392",0.296992377530412,0.722324576953171,0.19895568645992,0.933493127880419,0.724163426726936,0.338985879104126
"393",0.984175507241052,0.0386479807308214,0.670382178349234,0.968531074734078,0.842588024544625,0.304655258118398
"394",0.950012501472387,0.359710316301732,0.0214826845748791,0.675665923165149,0.685724988787032,0.70935953054476
"395",0.909130344129371,0.122694033957758,0.640606928813404,0.756740910445709,0.607205196964105,0.257736433570817
"396",0.862386449665715,0.461519224723771,0.304320485726002,0.898042103587302,0.720941666725821,0.033071452022508
"397",0.858479637516167,0.337314528083961,0.59451044093107,0.926370278439127,0.911978445351262,0.310716674173611
"398",0.946603739133546,0.220609794844244,0.963652809330637,0.769024445528644,0.468724669515648,0.631682109040285
"399",0.991953847104608,0.756323299982922,0.748058742133669,0.428680636987926,0.885700280980747,0.0716996161580524
"400",0.404251976661494,0.403237478875714,0.223942899038761,0.984856305530505,0.908228235614973,0.422835266480267
"401",0.934849669668033,0.104318499992786,0.14045339411901,0.888512542594595,0.953192550200544,0.658999313376764
"402",0.966088844075078,0.268540378755656,0.98164134410684,0.402210305573498,0.9225140178519,0.525217786708612
"403",0.629226988154607,0.237652941802553,0.117178179115597,0.746979822320123,0.972803562125837,0.986355159164465
"404",0.773634593143876,0.100269346766368,0.0463737262558678,0.889374568098421,0.581546815429877,0.949313963812168
"405",0.755628581440143,0.607561811502508,0.273282337946465,0.735838743314639,0.452741833427805,0.0408090019699128
"406",0.948207583599657,0.334127028932026,0.725614604106668,0.519665776516948,0.701903037910954,0.702442435451048
"407",0.846261340020065,0.170837130453948,0.409084048438037,0.747335008570085,0.895814759591349,0.992673330651315
"408",0.796904193885795,0.872831706114109,0.447969240221945,0.659494339565146,0.651184081809524,0.535277243782493
"409",0.730879999943911,0.534646486778689,0.536007957616734,0.983269207170733,0.26967224524753,0.516058551417947
"410",0.58382144852154,0.657596531854277,0.760078267312148,0.374175178266215,0.163992031355708,0.283047367625499
"411",0.859016520530681,0.147238063227052,0.932776105369116,0.655598224104192,0.727216926510849,0.336498200966395
"412",0.890816352874328,0.184551353641315,0.013532488657489,0.576009585277567,0.417299863493509,0.87416736223613
"413",0.577557635744506,0.794440088321969,0.300142421244128,0.812189681894983,0.498556086304503,0.161017562549906
"414",0.737774007310202,0.184520506309843,0.133976036245759,0.64194792505903,0.926341334169107,0.639377740336498
"415",0.857508310311293,0.46114904242547,0.170764945499543,0.227088536187631,0.506278294767274,0.468466016487584
"416",0.699895192242227,0.968202691181015,0.920513016909647,0.861550124450489,0.728288521840462,0.0821872375386205
"417",0.689011051226776,0.540218630626916,0.0424342993639444,0.749378628600315,0.837452672822926,0.587575235230483
"418",0.710800997128621,0.59056347773812,0.628323943364495,0.747369857273564,0.774672877438328,0.377369814743321
"419",0.995128887245394,0.52372483391303,0.39625895524537,0.451980486463032,0.865963106170621,0.443769241277641
"420",0.755153114575284,0.61180393522325,0.113442665837659,0.859318474601829,0.871403624903252,0.0272435842528122
"421",0.913641518519786,0.332206070133013,0.897211893947063,0.298054143777643,0.651817200143965,0.530561639120786
"422",0.63465323963633,0.473003993462084,0.698916082369067,0.42960644764313,0.910824775207626,0.981566352886311
"423",0.380200372725482,0.356272979923363,0.105049137477474,0.311516875180809,0.74439602658137,0.721586478525279
"424",0.961293133377496,0.458086092565194,0.622920526688741,0.806150941346044,0.906472126230923,0.948028616461256
"425",0.466003201006498,0.555622159775409,0.139428602762587,0.641101976525179,0.555431952601615,0.151795331239956
"426",0.728210354317653,0.918147142082862,0.746262719094138,0.90141768726209,0.787700200605189,0.338864454980103
"427",0.592652210270926,0.959686982351518,0.721327612755973,0.794106547156145,0.588324698038953,0.0344864587789276
"428",0.730443756840112,0.960234712917314,0.0843010521378112,0.856903018859045,0.488681748576289,0.36832928928368
"429",0.942140667126299,0.172882543374253,0.166973388071784,0.921073779954615,0.703261884659932,0.143946240276903
"430",0.758734705414163,0.964161976905243,0.835065886350287,0.824512040644426,0.785987018672468,0.250258544042505
"431",0.991427001845579,0.493548505408386,0.712765566216096,0.376776988668691,0.744033892845889,0.99126417510159
"432",0.589888180725761,0.602407177000549,0.0859096631458061,0.676211110949519,0.315867857766694,0.261284371689816
"433",0.527860778243109,0.265371048679256,0.354924036131055,0.63498027782234,0.429235192943151,0.78715146114979
"434",0.175131722425726,0.338879813041098,0.809096210704902,0.386221123613954,0.578707950969075,0.432940750365385
"435",0.997388999557853,0.365541906316872,0.756497990364381,0.69694191528926,0.561958477535607,0.643768497592753
"436",0.845983330268683,0.595949863608892,0.646738154912084,0.362547486398277,0.82389585066883,0.495975221485094
"437",0.893551633052224,0.216547203757669,0.356762739549473,0.987701564406231,0.826773698025224,0.173133988749591
"438",0.584761904782223,0.0958306305317257,0.428859548422948,0.937418260385651,0.686582355609107,0.414563663708034
"439",0.989785683706602,0.0190545683486244,0.0446720051290096,0.471743532427801,0.314711720424043,0.552741927175783
"440",0.829228872408287,0.842512964324703,0.382046792681914,0.161089708115557,0.493045540716054,0.924538457426398
"441",0.46896098170368,0.402131015508979,0.199083882114863,0.314702307157497,0.160620582443772,0.547295105034745
"442",0.953357056351907,0.745896960676117,0.806530983007291,0.932575507805943,0.904275424729831,0.104653210172115
"443",0.944827289106182,0.981421620239167,0.869165852309273,0.764614085596794,0.797531674671657,0.739522975528573
"444",0.544669018570283,0.178580763452647,0.233885930728377,0.877375580507614,0.290342421349096,0.871636980048548
"445",0.881208860044023,0.658519651653685,0.0338370435895577,0.659112125373536,0.742652921632844,0.143676169712093
"446",0.920029331214343,0.40714962613034,0.415658739366673,0.851497289424242,0.813456007057787,0.027392367553393
"447",0.853771566058192,0.555857393954071,0.797493846371862,0.992978354388697,0.66816461890184,0.256705877349852
"448",0.736015856112384,0.631379395406435,0.325143416566619,0.644931156375527,0.881408919125006,0.561839176965853
"449",0.744139811110198,0.381785916520343,0.586210306563161,0.739133589551562,0.743369082362432,0.812692404897756
"450",0.948121934832622,0.7978010109415,0.456574316760797,0.9510719584751,0.905389760290761,0.264531698902702
"451",0.599980880331037,0.886164294615432,0.00741406997813206,0.598032015031416,0.796335150199879,0.236190370413316
"452",0.645371359176903,0.271935766066827,0.705198264207641,0.654276856988733,0.861458347537657,0.878323097311341
"453",0.577159523385585,0.588852871547692,0.252767945856121,0.885662478834086,0.935128054387776,0.219862567695862
"454",0.962155368421293,0.481243025445661,0.156845967735807,0.993218775320631,0.816600824710877,0.120898137223974
"455",0.966933982276601,0.209608624461772,0.0680101079190494,0.760141947971838,0.815856699758571,0.315613069806012
"456",0.65392057696728,0.533556977782942,0.340513527181527,0.617737040417558,0.478592883922896,0.994879271459286
"457",0.719346629402628,0.247259368890516,0.751979529656617,0.950186243857604,0.815105188459723,0.370947863731844
"458",0.592744677165228,0.141573020703379,0.499597783091798,0.615993462557535,0.581382520401,0.95357753553301
"459",0.984288568107666,0.272100431496681,0.603340165641407,0.266220157981618,0.753147697827283,0.332005390375598
"460",0.702094887073521,0.183365320125973,0.834382810449726,0.672495146539877,0.403619708625965,0.0850786008019521
"461",0.597920166125695,0.355369256367797,0.614185365785499,0.788756449413062,0.780259961823372,0.756156728090602
"462",0.748452510493033,0.352721244375316,0.992312348344282,0.457854912616039,0.423344311457256,0.281975662908885
"463",0.828317364249023,0.590057918476994,0.919632732700831,0.490795140307469,0.718987311790973,0.543348915444594
"464",0.576529468514044,0.963244664188435,0.329776949049271,0.120570949145925,0.982386643019913,0.707008196672367
"465",0.633175369025416,0.955728682781778,0.878316105471007,0.955122547603407,0.547145410000234,0.537471684610001
"466",0.887390510725665,0.413454352980731,0.990677969692687,0.839979729832363,0.825358221120661,0.888891513310869
"467",0.858297997701023,0.408492117949997,0.30432377864047,0.8869054203189,0.671861443160097,0.46089443130781
"468",0.70861103557045,0.959324135016949,0.996981828301854,0.661071004268284,0.656716518648089,0.690556437964047
"469",0.812464334387589,0.0496983034284148,0.566359849402605,0.802578467392014,0.519921965008176,0.650737282902807
"470",0.870632742698138,0.0981815715210579,0.159699572568746,0.617882924143731,0.614794943837665,0.526950216078781
"471",0.896870901628455,0.212839017274831,0.828669397635913,0.332446704819979,0.950739654287766,0.843647444122994
"472",0.96479136840443,0.115472141797083,0.403759780606408,0.357342932099954,0.446359856028789,0.505789382035132
"473",0.823624490042377,0.270073643681628,0.998697884444019,0.854447394232874,0.985381820286697,0.639649137250731
"474",0.457214385051221,0.679772722655265,0.894567864649597,0.280619788583352,0.392620543898397,0.880534259134276
"475",0.939705367184498,0.293507156001021,0.442674005841323,0.776971093180675,0.065744403395763,0.356850426588571
"476",0.339045340778917,0.292729246337484,0.371588042254577,0.77115234423844,0.757395727404712,0.694077723998884
"477",0.551760778552984,0.562910208592368,0.202946316675167,0.547351707837688,0.799941133632183,0.388921425556017
"478",0.730532184742137,0.766513796776529,0.149714919753696,0.863464588279156,0.873414788339825,0.289426728518553
"479",0.990802532316213,0.34873126468496,0.421305514951273,0.578870147919999,0.888376499688994,0.752701158532581
"480",0.453914000849389,0.697121704369575,0.514080168070864,0.804521726426756,0.632285595745835,0.798208474208941
"481",0.729932026738858,0.353469920490045,0.822483184427921,0.301936576493804,0.988577021845869,0.694187977309863
"482",0.896766735368505,0.222491414129684,0.517716566387797,0.809620266165348,0.505377945568465,0.323425562353108
"483",0.945359582530604,0.727704573166619,0.450070618710064,0.721604406487295,0.942675901583995,0.243792149951328
"484",0.6332590258017,0.133043083164688,0.738493926562777,0.659436784196886,0.961601550380589,0.704218999959277
"485",0.829016207186495,0.980431364566718,0.438094886293436,0.801205690789153,0.863069565539545,0.791059499313604
"486",0.737845794356794,0.909199806866489,0.272634615638042,0.603654207288252,0.852399047920407,0.935784255371089
"487",0.76980440983855,0.26306659906311,0.525441756565552,0.971519395217698,0.118129142523502,0.969610434617846
"488",0.659969017947093,0.456157024908384,0.283972040118508,0.981235522682285,0.975743158112401,0.426579278068718
"489",0.867342128046336,0.511037578797345,0.209324423316836,0.903156814065727,0.597512356234538,0.762234466952177
"490",0.995757589791451,0.576897562696231,0.0448181992177492,0.908385814890674,0.79599467351114,0.109901359675579
"491",0.874496404568175,0.831069827824481,0.650276508282251,0.149060073469747,0.485824054319064,0.932242548527545
"492",0.977354689406594,0.816610115920629,0.0819940107544561,0.713710328119253,0.400717887974379,0.302813560248409
"493",0.711843754584017,0.34277655924764,0.391770306818167,0.865870466415175,0.429353570250894,0.412544731925814
"494",0.309370795211816,0.0368689353298626,0.218789970474243,0.6917241312872,0.837330640164036,0.0959765782950096
"495",0.968699750546359,0.187003516429331,0.416840811761736,0.727605619035703,0.975569091602622,0.55840096530559
"496",0.558563046894161,0.63347411520416,0.363017546865866,0.983298981657782,0.633668739397347,0.842532102360586
"497",0.742810751248076,0.120242900397984,0.105134632525098,0.266715624042115,0.462132802326771,0.622672556300749
"498",0.697053437345606,0.28227340139641,0.373502555163064,0.999246443819304,0.50446255244405,0.839113933637192
"499",0.45324552881126,0.0913350518585665,0.0923595645769986,0.902198349728614,0.926748317606309,0.0563990584053638
"500",0.675701648791803,0.104603618295603,0.315833944670391,0.912442969601155,0.896814622842856,0.371271471356721
"501",0.414803970193646,0.387149520195797,0.709113333143992,0.806672034116941,0.935878736556356,0.0531540402404927
"502",0.373793271315387,0.847876127839426,0.0593305189127385,0.940806129181051,0.521766027399764,0.126982758036912
"503",0.866439464993311,0.00626734010742528,0.774345293094406,0.759001574592224,0.382404142991922,0.270450522587841
"504",0.66140059183908,0.403097849762625,0.89648292677947,0.341895317202075,0.9342119481408,0.674367641077514
"505",0.891128380909462,0.100209769344286,0.783257755018491,0.392508552059272,0.648707055726697,0.485822776193597
"506",0.5872881740187,0.349180340998006,0.335115428888779,0.944013734009014,0.78960516812755,0.224002836308482
"507",0.555791646488538,0.377327572622057,0.429395665362408,0.577966474646021,0.764312611730742,0.392102459435454
"508",0.583377426274846,0.589187198237371,0.451034007322125,0.674894685531186,0.942392194840146,0.457914188066828
"509",0.711425292318617,0.691552914695238,0.746782600151211,0.45250299901345,0.699984312072451,0.725344617583471
"510",0.903300191073506,0.392016043246445,0.178784195323226,0.214618582160925,0.504006273445004,0.903024522226904
"511",0.974850665958208,0.522961587953778,0.854572218563573,0.949349240136669,0.549012548610666,0.618285575793143
"512",0.757800976165288,0.213067523925584,0.336709849332399,0.567084932879555,0.642661192052458,0.466869865926395
"513",0.955447015237121,0.813112832306179,0.402529950901871,0.799912618396278,0.630809187182733,0.420005139098355
"514",0.769152537401073,0.406799671114292,0.596496957750867,0.396614165917724,0.993976761418165,0.959953353604482
"515",0.60326626456382,0.667726517346663,0.46268378507665,0.968179708478838,0.412579105407561,0.0288236350753314
"516",0.550240719459763,0.955550230737544,0.306008119087983,0.6324418343547,0.452103476482427,0.948975744524176
"517",0.780005454221784,0.562414573004339,0.834027930885869,0.852730461586773,0.255129013641023,0.572851537322753
"518",0.963122953009736,0.590626892369077,0.581947038207348,0.82063044498116,0.424361887418297,0.387608512896897
"519",0.695981947915582,0.338056975052818,0.553245327818495,0.773901490212088,0.395685537890069,0.979773369170803
"520",0.261960025343835,0.983889753674859,0.855229927236099,0.795918109717242,0.82431119986071,0.997957023657966
"521",0.38952168161983,0.905193493732595,0.183457867101378,0.435787262281662,0.773811563369138,0.33920359632568
"522",0.73381440778217,0.287395990770958,0.435001614137662,0.689585535672224,0.967027137825148,0.347219184488854
"523",0.940982278585478,0.349338865432231,0.278975281148928,0.705958725256147,0.935796032613923,0.0106746005067122
"524",0.943994800783088,0.353042299856042,0.780570572025178,0.528526251774406,0.450254225657477,0.81381811334841
"525",0.668028817455875,0.133053150004143,0.0904165224851506,0.714053020965971,0.83115047753346,0.699636575790507
"526",0.687693023194093,0.46376099934578,0.124715053724681,0.659250598819259,0.607076913209081,0.964431873091062
"527",0.748857358440727,0.506318396593625,0.210748234291634,0.595075189932216,0.811622578801724,0.0428713032003616
"528",0.810837214212517,0.787164567155581,0.645732457642061,0.703642669172903,0.403044018086563,0.0958648390664327
"529",0.797688030328885,0.398632352243977,0.598183606016757,0.567577225134828,0.594029694229781,0.394466209269717
"530",0.968385081347239,0.999248601964407,0.273852219363069,0.640120129263022,0.724782671106874,0.806079503916167
"531",0.812769463760048,0.103335847494963,0.757369920559565,0.344809333279552,0.877678191596329,0.705173064832149
"532",0.843302794401853,0.618008465157091,0.321739592309023,0.67262848948763,0.976718269244767,0.242940202947907
"533",0.985693582291699,0.514878171091769,0.659626284790469,0.780830287129204,0.599900523890494,0.105686011247456
"534",0.376676606398742,0.249977072771192,0.593252425237398,0.584867651756231,0.575147078663268,0.736182625261165
"535",0.474206725133272,0.352659765581872,0.481914282540545,0.508348099902697,0.176189026899478,0.825670473614949
"536",0.997415332207014,0.658246981595749,0.552877045041061,0.607493304714489,0.354490000529996,0.639855979649
"537",0.621791558016065,0.265146913003538,0.652173462034927,0.537660583962065,0.724244931264086,0.478616969970362
