"","p_values_bi_null_both_correct","p_values_bi_null_bdoor_correct_i3_violated","p_values_bi_null_iv_correct_b2_violated","p_values_bi_null_iv_correct_b1_violated"
"394",0.688649616288317,0.901612099555972,0.355869211626447,0.65849718406547
"395",0.333237831228004,0.932859046789541,0.582386942267719,0.187010051597621
"396",0.558947839732,0.926687920383579,0.101526670313574,0.722731249406054
"397",0.517851180509043,0.424659321329075,0.846491241939221,0.550082362251535
"398",0.916851934384134,0.557489018073734,0.241945536088789,0.418657852218883
"399",0.558601770074505,0.603899238725608,0.620905027782502,0.350422566316394
"400",0.780265023482873,0.876627974201306,0.448195500020854,0.133324487423139
"401",0.910769854848788,0.925302428165761,0.635810555362786,0.268055644547407
"402",0.805410725621529,0.922847819633804,0.879402521989471,0.147183044116678
"403",0.567066379966673,0.574590227189327,0.917222393995736,0.123108733006693
"404",0.570470305061798,0.836902003532015,0.781821491803104,0.722668917287708
"405",0.278620893395858,0.894007053241995,0.649060208903806,0.165896555421521
"406",0.559641759396058,0.871050665482017,0.227811900324984,0.957427447715857
"407",0.424156564120526,0.593735110121977,0.638532702134117,0.136125876045084
"408",0.331194655826259,0.959812499272885,0.40740991365545,0.262511716293305
"409",0.765928288949168,0.870841503975621,0.0920414483993035,0.612941060211308
"410",0.66338521967476,0.998704328875901,0.828353841852806,0.298080320900866
"411",0.695346949453062,0.919151761160644,0.858433331720007,0.348222274704469
"412",0.564509397176877,0.831228159177332,0.459713219531949,0.973400543075858
"413",0.272196833925789,0.836408325963097,0.159839497308114,0.624828389438719
"414",0.949011894265478,0.556889543229248,0.264770702430866,0.81781916539129
"415",0.842540047630882,0.970342570894608,0.0112420450079169,0.22840903966912
"416",0.689463643189771,0.730556844272239,0.834623564422281,0.694471564504669
"417",0.946852735102239,0.807275114804411,0.505946167918708,0.19519980149563
"418",0.918409756893452,0.253975765308159,0.0992915742254746,0.110042603872998
"419",0.941842097654036,0.707697392848404,0.133757695035447,0.555663606340312
"420",0.468199922429472,0.933303304240502,0.396929570561246,0.356617942370513
"421",0.889887928277296,0.8038266690832,0.528541205629804,0.692067501694644
"422",0.992123125389921,0.685718977211366,0.389225554565608,0.306881696627127
"423",0.834467079264345,0.626117309674084,0.151489269642521,0.305888340791305
"424",0.503162942962544,0.748703876477644,0.403218555434498,0.86215612860412
"425",0.645035684526527,0.585440049117385,0.785585042935907,0.646298315614277
"426",0.989097888255659,0.732039657930273,0.31279654515949,0.551158134029917
"427",0.48918746489239,0.463223393861974,0.218445045160776,0.92843131307656
"428",0.84535053971326,0.311492398530621,0.577702619488674,0.121607011744815
"429",0.770908016234832,0.8794419613125,0.802152928192202,0.131416811375823
"430",0.921357289606045,0.787575504016961,0.195243544382547,0.470898063733318
"431",0.887807122889758,0.824677087921576,0.974581199458328,0.485537548468236
"432",0.85152835446347,0.565054916482354,0.602474025878838,0.527705960738508
"433",0.695181860827145,0.575711502657526,0.227798533777193,0.162437849629125
"434",0.985208037178271,0.716110719110334,0.944749690534404,0.393057158067389
"435",0.796010432319802,0.709725007148571,0.387008941729534,0.851208420712554
"436",0.701653976909859,0.855849533411528,0.906275850411222,0.813361477551753
"437",0.149354042550782,0.997893763995658,0.580320169915749,0.257049512983779
"438",0.740880768730918,0.378113183290632,0.822544037343775,0.743388273508934
"439",0.803044111276996,0.78237682112292,0.661087956188185,0.607859109960584
"440",0.803728144740667,0.885909539021809,0.34446623942355,0.736020487864287
"441",0.943409393792394,0.676671962450801,0.617391198190587,0.745011264226017
"442",0.565695538962537,0.765390113352064,0.442647681420608,0.112415591807716
"443",0.709757144544254,0.672431527652273,0.919770709338646,0.152192300436208
"444",0.758915425359982,0.744360917924938,0.320458711863774,0.652739523797006
"445",0.613328346549398,0.597558468671585,0.507256122466628,0.573636599878621
"446",0.628475763656401,0.959779296608283,0.144813024554297,0.415579806180466
"447",0.641388464172783,0.746113029377718,0.915158467238223,0.862344102693337
"448",0.748214823392017,0.222053623842201,0.989660940487159,0.859856262650539
"449",0.588220402598751,0.924507056694498,0.681785207419537,0.711728806780927
"450",0.636612059932379,0.466254385766926,0.79684109443622,0.508879831986013
"451",0.465707748725224,0.60359318131271,0.473743438389643,0.573518894520449
"452",0.832725834837185,0.718838191952758,0.12692458174027,0.887598791914655
"453",0.857267632465674,0.832786748368667,0.328528801004632,0.503638472584775
"454",0.763052539378076,0.410868583844087,0.767708074452024,0.660255922846621
"455",0.228410560834497,0.724487431646166,0.622207111849065,0.335190977651696
"456",0.954430896649374,0.63283057500518,0.566949360222686,0.621418593329205
"457",0.746932607336195,0.716306321717905,0.394935443990584,0.773026107358865
"458",0.767141195362476,0.840504174441106,0.365195705494515,0.936138825415629
"459",0.785227441386767,0.670606893073584,0.567426078436799,0.747202866722779
"460",0.598454093900075,0.768215900890804,0.0357734043591609,0.940147830404519
"461",0.816200612740527,0.541034762470926,0.279743926862577,0.433597939870901
"462",0.383606883193935,0.744999238953518,0.0890582816986361,0.816734526789484
"463",0.670147579024986,0.807828055366567,0.0775898412085732,0.542420960633117
"464",0.570571574356071,0.479372992057474,0.889719113978053,0.869621048605097
"465",0.745535637635672,0.9587776802371,0.284406591305755,0.863316825144778
"466",0.794404358424632,0.661549802638307,0.135904410327138,0.568860261207723
"467",0.314321964581417,0.793101641235545,0.982118507394843,0.40093587602212
"468",0.432330394955243,0.969613253792794,0.275105968016216,0.42852402812676
"469",0.480486832357641,0.980110981326332,0.343251480227031,0.567318930492246
"470",0.603147314643086,0.630685010860015,0.660274780337283,0.273640707069055
"471",0.30116248855302,0.72458259734294,0.791685037268959,0.969163301532577
"472",0.586424320307613,0.594609906357539,0.643409058221326,0.322119055988027
"473",0.362411518969976,0.951225388532778,0.522680321256449,0.365642432153061
"474",0.523103757070627,0.665165774375791,0.905456789293709,0.56300857445455
"475",0.718182596779201,0.797499940360218,0.96123150368549,0.280110389809911
"476",0.977353146492973,0.922763111357388,0.812048630107719,0.0433403375960887
"477",0.703397900760037,0.825450497237109,0.886110509997688,0.958184945343506
"478",0.934153866893048,0.58571772190925,0.376391159580864,0.580742208201876
"479",0.923006720963655,0.549791387278125,0.135674728435711,0.567534220544338
"480",0.544100628676481,0.521180778334741,0.502740441444158,0.205819031060663
"481",0.934250033024432,0.54892144051943,0.123423053383094,0.827587672081218
"482",0.69661207292555,0.322373071482726,0.76763128878811,0.603947128148733
"483",0.960454053323541,0.631438711925747,0.191840080503511,0.943853006690429
"484",0.557974284097338,0.956910579961086,0.091213465386456,0.00900699773674271
"485",0.939055447279098,0.713163613884737,0.763484764497581,0.654509438796546
"486",0.608921948796471,0.802861750841253,0.892131215510802,0.172176295438991
"487",0.317301597865624,0.596120410818888,0.537446362949907,0.806614069273442
"488",0.885718561318745,0.82778246616049,0.0729881719578336,0.546178870259158
"489",0.636604486928056,0.516142760419704,0.734670708240661,0.543119293780454
"490",0.764278290307761,0.906358859803357,0.260169648330457,0.924898120977993
"491",0.84106873286465,0.904379360051681,0.809862382448563,0.869239480052797
"492",0.924804217838339,0.795064214586881,0.461950207270721,0.885726899815448
"493",0.934590964727071,0.508158119583445,0.968153238514947,0.989866083374697
"494",0.800085427404891,0.494817263054605,0.686840918433749,0.0946084333020859
"495",0.466344346423212,0.695627123972171,0.531019541495192,0.0970217624310167
"496",0.876358709133588,0.74725415506723,0.363227614641279,0.513172294000069
"497",0.660211022359343,0.581711879506045,0.189388351197481,0.875009450203797
"498",0.852576209220411,0.298059314816269,0.94761131624381,0.0676185531248045
"499",0.22111638482029,0.306175443735901,0.120598885045346,0.25480351806014
"500",0.4482471726708,0.851219060890734,0.707469604302562,0.41778771738884
"501",0.572878005411674,0.968995829387601,0.913897024409002,0.879749347920885
"502",0.978214498159176,0.865600283454201,0.0238181541304083,0.701331469048837
"503",0.692159113311205,0.483019355902463,0.668670356228822,0.776172970253965
"504",0.725674407536847,0.360747115168477,0.894454634431876,0.592877086073188
"505",0.985900557448725,0.876936029634785,0.441633823480237,0.314251332945
"506",0.730173706417614,0.333111647753373,0.693740568516198,0.32155368632983
"507",0.945182776375799,0.625229991150731,0.375355751671623,0.123409927305291
"508",0.37800956217009,0.264705980651091,0.220560597314284,0.334289812845589
"509",0.984769498251691,0.500860270133513,0.958558826154575,0.255068425692374
"510",0.790623925624078,0.839748682202903,0.948924431995891,0.43366075950343
"511",0.544492480980012,0.854603648183177,0.869347790812478,0.0838029320359889
"512",0.481253743271153,0.784745124905229,0.575719544782267,0.0871924335274877
"513",0.684746340302721,0.957714771348849,0.212485469687566,0.655864492274819
"514",0.77157591907209,0.958774879276974,0.163400112898137,0.69397436955861
"515",0.869012797233017,0.872229669605445,0.515429558945529,0.320575489702851
"516",0.834410364647168,0.494060787416915,0.22256697107856,0.716751580929379
"517",0.782408265956073,0.337415839101558,0.123181045898417,0.587690014391213
"518",0.615351582991684,0.735329620252629,0.0738143749392192,0.741711276188465
"519",0.315780071681733,0.782086715669627,0.0444035589504617,0.686239716052801
"520",0.809953134557087,0.568116880447083,0.740403273096228,0.33480726186583
"521",0.940475570426552,0.453106385084678,0.694861766291756,0.0451081191622177
"522",0.994566420748034,0.856167149401194,0.320867034475235,0.130144211660213
"523",0.955641929919491,0.765276323932597,0.628685661425457,0.264352501570995
"524",0.950174956238048,0.690495960757282,0.514007362590306,0.964489695716657
"525",0.774380677844671,0.877316308629856,0.662335965212795,0.191147054070625
"526",0.668843091776424,0.524656927161129,0.179498744184719,0.518782643563449
"527",0.503040255241088,0.780482333853948,0.646323081303359,0.804715054679475
"528",0.520115944495433,0.824940744776311,0.090216845267144,0.735265093519864
"529",0.853095688920018,0.755533431139326,0.599322005174141,0.336152832432599
"530",0.994788137416595,0.94971613830377,0.111078558157656,0.870154135666757
"531",0.84741379655333,0.694871576887628,0.338811820721197,0.708147002793116
"532",0.555271794737457,0.95711018701519,0.826183109938499,0.198597011458645
"533",0.813007750313847,0.703724038009355,0.744661498893219,0.643830478025
"534",0.557386735492006,0.75117949790759,0.764695194258515,0.324804787727615
"535",0.351999617356242,0.902280789234581,0.968896327884355,0.628214851097938
"536",0.422135274249671,0.912199396348406,0.0944444038932781,0.994935123425648
"537",0.740757347405202,0.8123642745507,0.305173156284145,0.194200611384112
"538",0.509593391620804,0.467067212442561,0.974806989683858,0.97709852794282
"539",0.374437547561788,0.780403547862744,0.861506336694485,0.660380864171019
"540",0.926374321670759,0.708031236783166,0.203127881968478,0.721952279905132
"541",0.33960497276555,0.837331888445564,0.759580773141596,0.183399388382269
"542",0.491931400739969,0.630559770158008,0.798119896242049,0.777064225342243
"543",0.710869893713113,0.702213320448762,0.986734412242777,0.352381156650976
"544",0.866637071209284,0.410688855707792,0.537500120033335,0.999916502599764
"545",0.526771807682422,0.641394621563002,0.940464338865558,0.306019529620466
"546",0.574660554091625,0.828577512295462,0.222884175995853,0.455539231374716
"547",0.878715897851006,0.762100443725904,0.366357683494947,0.466866060977964
"548",0.819026199670453,0.989171401904946,0.740298730813435,0.642038554859992
"549",0.681493991527332,0.462603032866869,0.988751773827308,0.518606221049525
"550",0.427338848969932,0.935402425981578,0.176377345336976,0.50204312110635
"551",0.234674691714819,0.584081229625351,0.0589663558931844,0.00903074194576919
"552",0.779063086114731,0.637493605132605,0.806480192814941,0.087065463360329
"553",0.702757391200229,0.453305919770009,0.569245039759087,0.368544168570418
"554",0.76209692092421,0.792598491037095,0.46657784618134,0.129655702535714
"555",0.88749775801051,0.285915955393042,0.255864854432744,0.737039894689076
"556",0.62627943072908,0.784135348260923,0.316319032882814,0.213156301069847
"557",0.406208529822848,0.779312568601337,0.245313546771363,0.532782903709398
"558",0.571703125546133,0.648163265251958,0.842324774066763,0.169332100496629
"559",0.786440050511565,0.957322627802499,0.548832598922469,0.10000664576428
"560",0.732922790178886,0.960566370874931,0.535425316026131,0.11141648257052
"561",0.655906973019641,0.888283425194713,0.00490796915131615,0.554815571387052
"562",0.705649031074562,0.693622578655777,0.544282912408808,0.881321853210915
"563",0.567548219784847,0.977640064475073,0.313769289137337,0.269675821990096
"564",0.777690195339954,0.17291821195261,0.421740032571123,0.916546335751586
"565",0.959913303285088,0.231525942207319,0.280073262607585,0.434104806990196
"566",0.806588619837002,0.701006703013351,0.639353660636473,0.448874333787265
"567",0.93357616032028,0.940394580811849,0.753448557607842,0.0973524836778545
"568",0.817694215292241,0.639452093911888,0.13850669486165,0.310652849454003
"569",0.629727738852129,0.63973515498013,0.660354722145747,0.80204956642081
"570",0.527333255915713,0.967881447003297,0.302872307774175,0.50578298715093
"571",0.806779647866225,0.636545628072961,0.794384636631376,0.834539738033018
"572",0.257486630718692,0.787340298552749,0.764422961113088,0.705822313971291
"573",0.560377687619251,0.559968590378438,0.264067790099445,0.551553264047663
"574",0.924971228882337,0.373062483814983,0.227121105094784,0.164054243261207
"575",0.786211032662624,0.961999467303139,0.108650768597555,0.424968403465297
"576",0.773740631992484,0.802747266155189,0.155527457681002,0.55159732410534
"577",0.643419674515036,0.33400065627233,0.996933279105256,0.160663226662413
"578",0.594812984799845,0.384124423013309,0.611456539271901,0.471560575168103
"579",0.765597565346256,0.733364753587003,0.281489299061982,0.529787479489233
"580",0.934638614159028,0.992131532655703,0.814231540299712,0.94201184972946
"581",0.659415768921305,0.95297112149271,0.522252478285315,0.178125835392109
"582",0.449167977608275,0.831017250181199,0.0263145252888698,0.414983717309949
"583",0.477853277434425,0.887929172281474,0.609612104227526,0.308933113835853
"584",0.673781845071505,0.523101723053993,0.47649231828219,0.344746765155526
"585",0.610791279391315,0.962058134336272,0.0616931334842605,0.343343842197562
"586",0.35623728781151,0.847592425154326,0.736549528710551,0.547783586074701
"587",0.561918475459059,0.744445838919056,0.931659948251284,0.147814662019854
"588",0.981250758087753,0.588279499330995,0.0150731985744172,0.796858807157037
"589",0.902207147198937,0.419066871013757,0.163165327902335,0.331767384082293
"590",0.608318331568211,0.550717166923152,0.3108167174066,0.512958214413905
"591",0.981119443458808,0.682077538767028,0.190238777010818,0.345051209063766
"592",0.61506685533802,0.994716151606865,0.0465859002028399,0.943265775661883
"593",0.734640014288068,0.378697186938876,0.551089823824841,0.132709047453017
"594",0.613534318864811,0.817794403609765,0.314898921593028,0.315095011737898
"595",0.676467994815841,0.795073313695067,0.788445662766183,0.908808758624848
"596",0.898807792301684,0.593416188264735,0.759599387408743,0.923819456944297
"597",0.938422734060559,0.726046915819527,0.278907346816262,0.18683262980357
"598",0.208686895999758,0.430506724347055,0.934662222907835,0.209155043601941
"599",0.944948837001898,0.875462256179983,0.268145100713139,0.394087778771896
"600",0.885378168043152,0.660034464624467,0.822827792580327,0.377136087265111
"601",0.664549607472127,0.27708298154376,0.418982191079475,0.101783468329786
"602",0.423477705875766,0.476906433704302,0.934676482175386,0.780080738786612
"603",0.896109368910327,0.710536975436048,0.234483981176177,0.597618435075803
"604",0.891933568376771,0.752586787664739,0.526940739239046,0.758995999028287
"605",0.780872269516411,0.777007889003301,0.955657630451579,0.822723088670925
"606",0.973681862162784,0.940566141441688,0.879421269839916,0.225992959668158
"607",0.735157764651131,0.548922507680176,0.219355352477842,0.351072148123995
"608",0.695899327177678,0.718974056641271,0.659394764609794,0.33983358535415
"609",0.657655678856111,0.736625868628478,0.105811747971463,0.971889191681209
"610",0.73710509477791,0.49852094876137,0.483172508133891,0.964734526396125
"611",0.542244494425009,0.395386827062315,0.889594948552836,0.607280662405417
"612",0.854129545279148,0.994047618731396,0.547107519946337,0.503447344474186
"613",0.565072487157116,0.7108296471173,0.307556440752524,0.474749393101907
"614",0.95854242719412,0.949596105516977,0.459825132210568,0.381926712258557
"615",0.403150240060652,0.855653903519001,0.635452188681205,0.0763671940323724
"616",0.775287767904555,0.50002710450617,0.740484775731114,0.892618529162629
"617",0.888431317682963,0.687750150876624,0.529260374570247,0.388503589764194
"618",0.836261965950382,0.873529478457913,0.597093532934188,0.205923720816409
"619",0.699844743715669,0.56885810215283,0.478602313213529,0.703689475060717
"620",0.709250517253672,0.451415567649923,0.0240119719000302,0.878039572347483
"621",0.867956115470897,0.449070705141028,0.306011750319575,0.342498791568784
"622",0.204270355676698,0.72830437499947,0.657118460370299,0.518556569434501
"623",0.944609359610719,0.370148162537552,0.394126934768659,0.494887381663699
"624",0.441079858247507,0.905302947705585,0.737660401024233,0.324639599236721
"625",0.369583992504422,0.705469581575047,0.655915330357119,0.583014854303544
"626",0.697896101469612,0.943086309630464,0.207933495786886,0.897603468245774
"627",0.674135080586383,0.724026423530218,0.0968992620963706,0.586202714151738
"628",0.651594747173782,0.742476214847457,0.772717485225711,0.805304633352478
"629",0.720788312308502,0.458805646188195,0.205790587656158,0.296367168026376
"630",0.851489090988371,0.929994395411671,0.869825148892681,0.799745393525653
"631",0.493644970947661,0.964080359921327,0.371717199353939,0.328692902192726
"632",0.683357466638877,0.788977753938235,0.934161123447869,0.124669813554628
"633",0.892280280265956,0.590485041950518,0.788164006067635,0.0829151629527219
"634",0.995757367240382,0.457190332442275,0.38027776213181,0.412537439365689
"635",0.545027744333402,0.891526960344495,0.256200680626172,0.346891285405175
"636",0.806246023469987,0.516915412049552,0.815246211046594,0.851740932051287
"637",0.868337711066608,0.586058579595964,0.609889923481124,0.0202906855581532
"638",0.913792262732332,0.478025536976334,0.512137856546258,0.985727474079313
"639",0.712635962415945,0.425068070156232,0.362155372598156,0.729916059233372
"640",0.447774958892333,0.539281045833345,0.810835700463287,0.591110218077581
"641",0.954192231028054,0.588469035433562,0.426926940743763,0.510264709197456
"642",0.856082214535896,0.380868361244673,0.791449092667846,0.59813636015583
"643",0.843491114376684,0.649790804903124,0.458040384622536,0.562569963750602
"644",0.728152686841591,0.963100676429893,0.545203061543791,0.0912139794844476
"645",0.849478843386025,0.756275217535707,0.584172119984299,0.550646536310066
"646",0.545103983108711,0.566884881933511,0.875564644196382,0.137461776181865
"647",0.454210849953899,0.975815980195061,0.153448962622807,0.910227161717737
"648",0.408247855188867,0.637812530758564,0.153514279398901,0.537711629492835
"649",0.906410896375994,0.926090929180459,0.650021992411732,0.421223502927407
"650",0.659961418797748,0.44684637020068,0.0680226740210557,0.374688176841917
"651",0.585760246377193,0.964460391300791,0.370385371551501,0.987008208839993
"652",0.231828036177967,0.722269524778408,0.807642542058839,0.992041233131326
"653",0.481605307603481,0.832664702203139,0.975634593406211,0.819671260933865
"654",0.870865775427276,0.415551656497199,0.179752195252877,0.339978425945952
"655",0.565920378984606,0.452666658609494,0.845413240622631,0.568604142434007
"656",0.375623542191816,0.895883518321362,0.621692686096623,0.337984635334067
"657",0.3419551821965,0.949400675956247,0.423265681364537,0.400902253196281
"658",0.618127990048224,0.743916204523373,0.314733467291193,0.423639389839457
"659",0.612981439233027,0.935324342660645,0.809576397180858,0.624407188404634
"660",0.861801278253737,0.642923748023341,0.653513365649944,0.664916288765945
"661",0.981120524157671,0.973113345761573,0.680360956892285,0.451441465292788
"662",0.65750062529459,0.938771883065983,0.121312720795968,0.413170630575457
"663",0.915885764450973,0.557651680542547,0.0548407303582537,0.0643249554451879
"664",0.619299015530114,0.468722369980713,0.63261299934118,0.709980043468687
"665",0.390719504955913,0.964335338196061,0.733459337279035,0.151543715517552
"666",0.849479995419189,0.878008493494008,0.159312254418986,0.721736399052288
"667",0.920581994666952,0.944102131004182,0.850229998420698,0.963787620449703
"668",0.514580292368212,0.366237885587023,0.263014784566345,0.740389651500924
"669",0.440527352026117,0.996591839340005,0.170730450222492,0.531513898278287
"670",0.542734401788527,0.478339101251236,0.978080798892984,0.798862480307679
"671",0.570852095088537,0.836195864249818,0.338843022305351,0.604946009200963
"672",0.640110840526501,0.743682844747111,0.962643143817236,0.981987519054669
"673",0.401240836603611,0.89225952283987,0.393207597002742,0.404437946367636
"674",0.830707339439039,0.56821045181871,0.708171568415769,0.696883190639364
"675",0.887170059007085,0.896066926834203,0.230984243572705,0.808856246321382
"676",0.500021706788483,0.823856473065107,0.113052458076293,0.703919864071818
"677",0.63557304920569,0.851879229930501,0.804068916728818,0.69286531961811
"678",0.964710252972086,0.67781129037167,0.655439468076824,0.445552766949234
"679",0.599517272157746,0.727551246373523,0.378033672866616,0.531258115366456
"680",0.745197663034849,0.515273553052108,0.899077681086505,0.999833364114196
"681",0.326482207925512,0.76677959970022,0.407359289995565,0.417442322307556
"682",0.721642650655868,0.870235025211347,0.225228608819412,0.471226249880762
"683",0.891428110339823,0.954484144679431,0.0704949130905935,0.891413790684856
"684",0.594826863425792,0.805202422184217,0.297852245651915,0.664221770167867
"685",0.750834081142739,0.47528048807616,0.524656622950501,0.529233051540014
"686",0.79349398035341,0.630507859632547,0.0217913740652898,0.843242332978681
"687",0.529681098582629,0.337992482656305,0.263001133829886,0.996219961362525
"688",0.574190951375115,0.463055492056915,0.621935830257333,0.682144088209545
"689",0.468607659347021,0.981465229398974,0.777467197325521,0.587305596835017
"690",0.263182601824732,0.447476342596642,0.0621833178705375,0.623709445839936
"691",0.637490434185822,0.655011971944304,0.956615720638531,0.457261783727388
"692",0.775828941390189,0.849968188273051,0.690515397227599,0.420299802646109
"693",0.996368906546455,0.921280968842506,0.880307047738474,0.379927996924033
"694",0.805311602741146,0.586175726040912,0.575956197207153,0.876644079009932
"695",0.503595956805776,0.893945571991192,0.30892233233281,0.46318227949761
"696",0.769730381850432,0.476936276006692,0.810667697458928,0.925546338369422
"697",0.797413018174464,0.602791142804739,0.227257703929022,0.574688050477163
"698",0.532862299363344,0.824925353599561,0.05639346024166,0.218246191236063
"699",0.538793629932782,0.704174898763471,0.300354049449219,0.431903556035186
"700",0.782901194046317,0.904333555029955,0.278608207782908,0.192469518947549
"701",0.235656680711698,0.953279284525259,0.176557067773837,0.399046366249523
"702",0.993134813396353,0.506188227450655,0.430967976810261,0.116000181150177
"703",0.873703349310746,0.848983295247647,0.285160936617268,0.1977392873923
"704",0.948505187885917,0.825486723033069,0.670389360599939,0.395775905899674
"705",0.625780637996853,0.448694222921361,0.685474038504097,0.122396332421552
"706",0.829944842744137,0.57438832682383,0.974181833846678,0.654895643672236
"707",0.738972114321285,0.60373640684471,0.59860429889112,0.507061736570978
"708",0.780194064769897,0.761176689748573,0.814286559565509,0.0958427472896718
"709",0.390667787385856,0.996944275085763,0.40713585077994,0.460523865292359
"710",0.666445323834051,0.811927530877658,0.360486062514957,0.0485828600684836
"711",0.993543424878162,0.873427461065928,0.618305334843937,0.243189370365903
"712",0.981340119634962,0.185594571315341,0.583118392113338,0.10143151170864
"713",0.308448643229292,0.881449066611505,0.309370400755506,0.0538306963564058
"714",0.975925172915004,0.811429208515717,0.182870980327281,0.909605327972035
"715",0.706792848010946,0.779626745551247,0.437118845206101,0.325308095104861
"716",0.177798708237867,0.855076535857037,0.762232859553539,0.700107466941054
"717",0.585012315102814,0.539112777496498,0.578330759974608,0.0808853545532089
"718",0.758004071543369,0.406467922157914,0.631509828027297,0.415926427017497
"719",0.666556665001447,0.434946863852707,0.254456649281672,0.812929563416015
"720",0.302620356852912,0.906234582525021,0.708129296432657,0.326652120433048
"721",0.597626893359342,0.524029031711566,0.906639435927768,0.0605642623458503
"722",0.494627736499704,0.930384514774964,0.606778427332352,0.674194354937196
"723",0.944281366036927,0.752865269698855,0.515236698117542,0.762214382226777
"724",0.8450421215213,0.989420374864389,0.646520507728218,0.795139032892312
"725",0.932372527483812,0.284334226542958,0.185744875594078,0.911384951457326
"726",0.543384149392116,0.757420958925942,0.168240098023278,0.845451336251943
"727",0.944292002754726,0.99696926457053,0.656754778505206,0.118385420785319
"728",0.949190191493485,0.353060100221845,0.287921956916188,0.594585281223317
"729",0.541126851631523,0.618623701824094,0.955629789860358,0.184559173786686
"730",0.630194061444271,0.981576625922746,0.103142758196128,0.307331747162173
"731",0.608415907386617,0.522138452274737,0.623063631723559,0.00870677288072083
"732",0.349242924810885,0.73067240638324,0.136220624128889,0.146446516550071
"733",0.331095888325129,0.682003972876465,0.221376961079351,0.146500387622677
"734",0.589960875382083,0.773699431063304,0.68071493978584,0.873800335786293
"735",0.48217652481115,0.28231550742989,0.735632259539869,0.590035189365077
"736",0.2712803354237,0.553073221425792,0.468799964289915,0.324729039020656
"737",0.96853023838494,0.734900346606171,0.760131119534654,0.886103336618379
"738",0.777235656385672,0.68923601840545,0.794572041311824,0.559707058855188
"739",0.506405864334745,0.739723648787655,0.0739986845994233,0.0799290098216791
"740",0.834042037353019,0.892762155366697,0.704388936111068,0.847067835882193
"741",0.546853089529931,0.598202321473167,0.992504085433333,0.506284148516157
"742",0.865726482956655,0.619579765167396,0.941366138127153,0.25416458373416
"743",0.688777075170204,0.634627190195003,0.0693740597306159,0.855330408887018
"744",0.460452235491667,0.74713085661503,0.63244917684085,0.35058761201771
"745",0.879947602403778,0.823644819450888,0.927748015331189,0.735860718508915
"746",0.446392651494638,0.931408221278078,0.338798068813304,0.250756587630587
"747",0.487577713571073,0.74896110561081,0.560639176973225,0.932155080222042
"748",0.811853707855045,0.947483844144716,0.533802458638686,0.546977715244732
"749",0.763381128001732,0.19595422619392,0.772818105728448,0.807607609977211
"750",0.188657188812761,0.85764951892826,0.459926751585238,0.370046036489018
"751",0.778763927059346,0.652374271872178,0.0978036980755582,0.051388554299222
"752",0.996857425979712,0.617854129378129,0.0918804079486416,0.757972996128811
"753",0.344712946674004,0.807664850787451,0.633759020187797,0.390837339883893
"754",0.686860940007021,0.901846129925305,0.614098590443196,0.723002650444481
"755",0.841848095368625,0.871745466746897,0.543642188105902,0.143959931237241
"756",0.934292825390564,0.86708010793087,0.52507308271719,0.258112651685938
"757",0.488589964996279,0.571096760795842,0.193309236657163,0.23866132963911
"758",0.539415124279316,0.668250433497625,0.883196517241054,0.307681080383444
"759",0.672298291293156,0.879864797206779,0.720633871821407,0.143468183654662
"760",0.898254073960212,0.741711842489238,0.656662874193352,0.631826696590752
"761",0.913613587694907,0.514857749296966,0.616103924225301,0.0667221532254835
"762",0.701454301745201,0.97561153116009,0.255151981495941,0.724110885257195
"763",0.44697611517536,0.30490535023255,0.398728019682971,0.489660140334524
"764",0.57762070938766,0.777506361292124,0.745947983704572,0.673120700676434
"765",0.728722817319791,0.726678727167108,0.392792625215652,0.513939429482797
"766",0.887360762779456,0.245344674435562,0.549998583344761,0.706402375593979
"767",0.539960612575043,0.549581746067639,0.449689619349868,0.644454021998194
"768",0.653479381322316,0.661920666131821,0.236664858842523,0.160872442229687
"769",0.693002582389281,0.636581174941779,0.372194455089933,0.0351421395773584
"770",0.757479008345151,0.80596937100355,0.994815613118673,0.286852773364173
"771",0.853070572563625,0.949209717880373,0.996471108458365,0.172762008733116
"772",0.529377946241433,0.708050104739989,0.334096658341948,0.494494656582218
"773",0.747057208305905,0.574424086028387,0.401161480453532,0.644679032532523
"774",0.579585835668401,0.836973097571535,0.613631312549227,0.161936466896338
"775",0.526398898130923,0.945777634395912,0.925372076973207,0.293931307696056
"776",0.571050403082224,0.49154391022667,0.48986171002728,0.777957153316563
"777",0.944359040329749,0.962802259672992,0.987729616708733,0.523672155561989
"778",0.65903109704047,0.499986040364146,0.325544791221666,0.14379069587239
"779",0.75381386801563,0.916357274530548,0.289253666598808,0.444545950037819
"780",0.779632474753481,0.367582563811076,0.534776401565251,0.381783551333038
"781",0.955470060961569,0.806974969741785,0.514530929515069,0.578152961432016
"782",0.999874366812192,0.876136257772758,0.988071305750041,0.216021975921621
"783",0.128759652091231,0.554113894935085,0.445578875136977,0.980904630892705
"784",0.438295104848027,0.455939664817434,0.206545707754816,0.0723199493981492
"785",0.65879017974921,0.550798052413444,0.212022405421255,0.381171709079269
"786",0.899425877048791,0.930706243220511,0.0863162875305589,0.954397376344175
"787",0.829809197000702,0.0910953722706163,0.665420526767869,0.844043065071944
"788",0.439872580085601,0.711057553894221,0.36949915903169,0.633621948779283
"789",0.625343603177359,0.957282573258303,0.0601598022511211,0.421897843237189
